Name,Label,Test
cifar10_8641.jpeg,[2],False
cifar10_8642.jpeg,[7],False
cifar10_8643.jpeg,[7],False
cifar10_8644.jpeg,[9],False
cifar10_8645.jpeg,[3],False
cifar10_8646.jpeg,[7],False
cifar10_8647.jpeg,[6],False
cifar10_8648.jpeg,[8],False
cifar10_8649.jpeg,[3],False
cifar10_8650.jpeg,[9],False
cifar10_8651.jpeg,[6],False
cifar10_8652.jpeg,[4],False
cifar10_8653.jpeg,[7],False
cifar10_8654.jpeg,[4],False
cifar10_8655.jpeg,[0],False
cifar10_8656.jpeg,[3],False
cifar10_8657.jpeg,[8],False
cifar10_8658.jpeg,[9],False
cifar10_8659.jpeg,[7],False
cifar10_8660.jpeg,[0],False
cifar10_8661.jpeg,[0],False
cifar10_8662.jpeg,[5],False
cifar10_8663.jpeg,[0],False
cifar10_8664.jpeg,[7],False
cifar10_8665.jpeg,[8],False
cifar10_8666.jpeg,[8],False
cifar10_8667.jpeg,[1],False
cifar10_8668.jpeg,[8],False
cifar10_8669.jpeg,[2],False
cifar10_8670.jpeg,[9],False
cifar10_8671.jpeg,[5],False
cifar10_8672.jpeg,[8],False
cifar10_8673.jpeg,[9],False
cifar10_8674.jpeg,[5],False
cifar10_8675.jpeg,[5],False
cifar10_8676.jpeg,[2],False
cifar10_8677.jpeg,[4],False
cifar10_8678.jpeg,[8],False
cifar10_8679.jpeg,[6],False
cifar10_8680.jpeg,[3],False
cifar10_8681.jpeg,[7],False
cifar10_8682.jpeg,[2],False
cifar10_8683.jpeg,[5],False
cifar10_8684.jpeg,[5],False
cifar10_8685.jpeg,[0],False
cifar10_8686.jpeg,[3],False
cifar10_8687.jpeg,[7],False
cifar10_8688.jpeg,[4],False
cifar10_8689.jpeg,[8],False
cifar10_8690.jpeg,[1],False
cifar10_8691.jpeg,[5],False
cifar10_8692.jpeg,[1],False
cifar10_8693.jpeg,[1],False
cifar10_8694.jpeg,[7],False
cifar10_8695.jpeg,[0],False
cifar10_8696.jpeg,[1],False
cifar10_8697.jpeg,[6],False
cifar10_8698.jpeg,[7],False
cifar10_8699.jpeg,[6],False
cifar10_8700.jpeg,[8],False
cifar10_8701.jpeg,[4],False
cifar10_8702.jpeg,[0],False
cifar10_8703.jpeg,[6],False
cifar10_8704.jpeg,[6],False
cifar10_8705.jpeg,[4],False
cifar10_8706.jpeg,[2],False
cifar10_8707.jpeg,[8],False
cifar10_8708.jpeg,[7],False
cifar10_8709.jpeg,[6],False
cifar10_8710.jpeg,[3],False
cifar10_8711.jpeg,[3],False
cifar10_8712.jpeg,[7],False
cifar10_8713.jpeg,[2],False
cifar10_8714.jpeg,[3],False
cifar10_8715.jpeg,[8],False
cifar10_8716.jpeg,[9],False
cifar10_8717.jpeg,[8],False
cifar10_8718.jpeg,[7],False
cifar10_8719.jpeg,[7],False
cifar10_8720.jpeg,[4],False
cifar10_8721.jpeg,[8],False
cifar10_8722.jpeg,[3],False
cifar10_8723.jpeg,[8],False
cifar10_8724.jpeg,[7],False
cifar10_8725.jpeg,[9],False
cifar10_8726.jpeg,[2],False
cifar10_8727.jpeg,[9],False
cifar10_8728.jpeg,[9],False
cifar10_8729.jpeg,[1],False
cifar10_8730.jpeg,[5],False
cifar10_8731.jpeg,[5],False
cifar10_8732.jpeg,[4],False
cifar10_8733.jpeg,[0],False
cifar10_8734.jpeg,[6],False
cifar10_8735.jpeg,[1],False
cifar10_8736.jpeg,[2],False
cifar10_8737.jpeg,[6],False
cifar10_8738.jpeg,[3],False
cifar10_8739.jpeg,[3],False
cifar10_8740.jpeg,[2],False
cifar10_8741.jpeg,[0],False
cifar10_8742.jpeg,[5],False
cifar10_8743.jpeg,[9],False
cifar10_8744.jpeg,[7],False
cifar10_8745.jpeg,[7],False
cifar10_8746.jpeg,[0],False
cifar10_8747.jpeg,[5],False
cifar10_8748.jpeg,[0],False
cifar10_8749.jpeg,[9],False
cifar10_8750.jpeg,[2],False
cifar10_8751.jpeg,[7],False
cifar10_8752.jpeg,[7],False
cifar10_8753.jpeg,[0],False
cifar10_8754.jpeg,[9],False
cifar10_8755.jpeg,[5],False
cifar10_8756.jpeg,[5],False
cifar10_8757.jpeg,[1],False
cifar10_8758.jpeg,[9],False
cifar10_8759.jpeg,[0],False
cifar10_8760.jpeg,[3],False
cifar10_8761.jpeg,[3],False
cifar10_8762.jpeg,[9],False
cifar10_8763.jpeg,[6],False
cifar10_8764.jpeg,[7],False
cifar10_8765.jpeg,[4],False
cifar10_8766.jpeg,[8],False
cifar10_8767.jpeg,[2],False
cifar10_8768.jpeg,[5],False
cifar10_8769.jpeg,[8],False
cifar10_8770.jpeg,[2],False
cifar10_8771.jpeg,[1],False
cifar10_8772.jpeg,[4],False
cifar10_8773.jpeg,[9],False
cifar10_8774.jpeg,[0],False
cifar10_8775.jpeg,[8],False
cifar10_8776.jpeg,[2],False
cifar10_8777.jpeg,[4],False
cifar10_8778.jpeg,[0],False
cifar10_8779.jpeg,[1],False
cifar10_8780.jpeg,[2],False
cifar10_8781.jpeg,[3],False
cifar10_8782.jpeg,[0],False
cifar10_8783.jpeg,[9],False
cifar10_8784.jpeg,[4],False
cifar10_8785.jpeg,[8],False
cifar10_8786.jpeg,[3],False
cifar10_8787.jpeg,[8],False
cifar10_8788.jpeg,[9],False
cifar10_8789.jpeg,[2],False
cifar10_8790.jpeg,[3],False
cifar10_8791.jpeg,[1],False
cifar10_8792.jpeg,[4],False
cifar10_8793.jpeg,[5],False
cifar10_8794.jpeg,[1],False
cifar10_8795.jpeg,[5],False
cifar10_8796.jpeg,[1],False
cifar10_8797.jpeg,[0],False
cifar10_8798.jpeg,[2],False
cifar10_8799.jpeg,[5],False
cifar10_8800.jpeg,[2],False
cifar10_8801.jpeg,[1],False
cifar10_8802.jpeg,[8],False
cifar10_8803.jpeg,[6],False
cifar10_8804.jpeg,[4],False
cifar10_8805.jpeg,[5],False
cifar10_8806.jpeg,[0],False
cifar10_8807.jpeg,[9],False
cifar10_8808.jpeg,[3],False
cifar10_8809.jpeg,[1],False
cifar10_8810.jpeg,[0],False
cifar10_8811.jpeg,[9],False
cifar10_8812.jpeg,[1],False
cifar10_8813.jpeg,[0],False
cifar10_8814.jpeg,[7],False
cifar10_8815.jpeg,[6],False
cifar10_8816.jpeg,[6],False
cifar10_8817.jpeg,[7],False
cifar10_8818.jpeg,[7],False
cifar10_8819.jpeg,[2],False
cifar10_8820.jpeg,[6],False
cifar10_8821.jpeg,[9],False
cifar10_8822.jpeg,[3],False
cifar10_8823.jpeg,[4],False
cifar10_8824.jpeg,[5],False
cifar10_8825.jpeg,[1],False
cifar10_8826.jpeg,[9],False
cifar10_8827.jpeg,[6],False
cifar10_8828.jpeg,[6],False
cifar10_8829.jpeg,[4],False
cifar10_8830.jpeg,[8],False
cifar10_8831.jpeg,[8],False
cifar10_8832.jpeg,[6],False
cifar10_8833.jpeg,[0],False
cifar10_8834.jpeg,[4],False
cifar10_8835.jpeg,[9],False
cifar10_8836.jpeg,[5],False
cifar10_8837.jpeg,[9],False
cifar10_8838.jpeg,[9],False
cifar10_8839.jpeg,[3],False
cifar10_8840.jpeg,[9],False
cifar10_8841.jpeg,[9],False
cifar10_8842.jpeg,[0],False
cifar10_8843.jpeg,[2],False
cifar10_8844.jpeg,[2],False
cifar10_8845.jpeg,[7],False
cifar10_8846.jpeg,[3],False
cifar10_8847.jpeg,[5],False
cifar10_8848.jpeg,[1],False
cifar10_8849.jpeg,[0],False
cifar10_8850.jpeg,[9],False
cifar10_8851.jpeg,[5],False
cifar10_8852.jpeg,[8],False
cifar10_8853.jpeg,[0],False
cifar10_8854.jpeg,[8],False
cifar10_8855.jpeg,[1],False
cifar10_8856.jpeg,[1],False
cifar10_8857.jpeg,[0],False
cifar10_8858.jpeg,[0],False
cifar10_8859.jpeg,[7],False
cifar10_8860.jpeg,[4],False
cifar10_8861.jpeg,[8],False
cifar10_8862.jpeg,[2],False
cifar10_8863.jpeg,[3],False
cifar10_8864.jpeg,[3],False
cifar10_8865.jpeg,[2],False
cifar10_8866.jpeg,[5],False
cifar10_8867.jpeg,[6],False
cifar10_8868.jpeg,[0],False
cifar10_8869.jpeg,[1],False
cifar10_8870.jpeg,[8],False
cifar10_8871.jpeg,[2],False
cifar10_8872.jpeg,[6],False
cifar10_8873.jpeg,[6],False
cifar10_8874.jpeg,[2],False
cifar10_8875.jpeg,[1],False
cifar10_8876.jpeg,[3],False
cifar10_8877.jpeg,[6],False
cifar10_8878.jpeg,[5],False
cifar10_8879.jpeg,[8],False
cifar10_8880.jpeg,[3],False
cifar10_8881.jpeg,[2],False
cifar10_8882.jpeg,[0],False
cifar10_8883.jpeg,[8],False
cifar10_8884.jpeg,[1],False
cifar10_8885.jpeg,[7],False
cifar10_8886.jpeg,[9],False
cifar10_8887.jpeg,[7],False
cifar10_8888.jpeg,[2],False
cifar10_8889.jpeg,[0],False
cifar10_8890.jpeg,[4],False
cifar10_8891.jpeg,[6],False
cifar10_8892.jpeg,[8],False
cifar10_8893.jpeg,[1],False
cifar10_8894.jpeg,[5],False
cifar10_8895.jpeg,[7],False
cifar10_8896.jpeg,[9],False
cifar10_8897.jpeg,[7],False
cifar10_8898.jpeg,[0],False
cifar10_8899.jpeg,[4],False
cifar10_8900.jpeg,[1],False
cifar10_8901.jpeg,[7],False
cifar10_8902.jpeg,[5],False
cifar10_8903.jpeg,[8],False
cifar10_8904.jpeg,[7],False
cifar10_8905.jpeg,[4],False
cifar10_8906.jpeg,[8],False
cifar10_8907.jpeg,[7],False
cifar10_8908.jpeg,[3],False
cifar10_8909.jpeg,[7],False
cifar10_8910.jpeg,[4],False
cifar10_8911.jpeg,[4],False
cifar10_8912.jpeg,[0],False
cifar10_8913.jpeg,[4],False
cifar10_8914.jpeg,[7],False
cifar10_8915.jpeg,[4],False
cifar10_8916.jpeg,[3],False
cifar10_8917.jpeg,[5],False
cifar10_8918.jpeg,[3],False
cifar10_8919.jpeg,[8],False
cifar10_8920.jpeg,[1],False
cifar10_8921.jpeg,[7],False
cifar10_8922.jpeg,[8],False
cifar10_8923.jpeg,[5],False
cifar10_8924.jpeg,[7],False
cifar10_8925.jpeg,[0],False
cifar10_8926.jpeg,[8],False
cifar10_8927.jpeg,[7],False
cifar10_8928.jpeg,[5],False
cifar10_8929.jpeg,[5],False
cifar10_8930.jpeg,[4],False
cifar10_8931.jpeg,[7],False
cifar10_8932.jpeg,[1],False
cifar10_8933.jpeg,[9],False
cifar10_8934.jpeg,[0],False
cifar10_8935.jpeg,[5],False
cifar10_8936.jpeg,[2],False
cifar10_8937.jpeg,[6],False
cifar10_8938.jpeg,[1],False
cifar10_8939.jpeg,[4],False
cifar10_8940.jpeg,[8],False
cifar10_8941.jpeg,[0],False
cifar10_8942.jpeg,[6],False
cifar10_8943.jpeg,[3],False
cifar10_8944.jpeg,[1],False
cifar10_8945.jpeg,[9],False
cifar10_8946.jpeg,[7],False
cifar10_8947.jpeg,[3],False
cifar10_8948.jpeg,[5],False
cifar10_8949.jpeg,[6],False
cifar10_8950.jpeg,[6],False
cifar10_8951.jpeg,[9],False
cifar10_8952.jpeg,[8],False
cifar10_8953.jpeg,[0],False
cifar10_8954.jpeg,[5],False
cifar10_8955.jpeg,[9],False
cifar10_8956.jpeg,[6],False
cifar10_8957.jpeg,[2],False
cifar10_8958.jpeg,[6],False
cifar10_8959.jpeg,[9],False
cifar10_8960.jpeg,[5],False
cifar10_8961.jpeg,[8],False
cifar10_8962.jpeg,[3],False
cifar10_8963.jpeg,[0],False
cifar10_8964.jpeg,[5],False
cifar10_8965.jpeg,[1],False
cifar10_8966.jpeg,[7],False
cifar10_8967.jpeg,[2],False
cifar10_8968.jpeg,[8],False
cifar10_8969.jpeg,[0],False
cifar10_8970.jpeg,[4],False
cifar10_8971.jpeg,[0],False
cifar10_8972.jpeg,[8],False
cifar10_8973.jpeg,[1],False
cifar10_8974.jpeg,[3],False
cifar10_8975.jpeg,[9],False
cifar10_8976.jpeg,[7],False
cifar10_8977.jpeg,[1],False
cifar10_8978.jpeg,[3],False
cifar10_8979.jpeg,[6],False
cifar10_8980.jpeg,[7],False
cifar10_8981.jpeg,[4],False
cifar10_8982.jpeg,[8],False
cifar10_8983.jpeg,[6],False
cifar10_8984.jpeg,[7],False
cifar10_8985.jpeg,[5],False
cifar10_8986.jpeg,[3],False
cifar10_8987.jpeg,[4],False
cifar10_8988.jpeg,[3],False
cifar10_8989.jpeg,[5],False
cifar10_8990.jpeg,[2],False
cifar10_8991.jpeg,[6],False
cifar10_8992.jpeg,[9],False
cifar10_8993.jpeg,[5],False
cifar10_8994.jpeg,[0],False
cifar10_8995.jpeg,[1],False
cifar10_8996.jpeg,[7],False
cifar10_8997.jpeg,[4],False
cifar10_8998.jpeg,[8],False
cifar10_8999.jpeg,[9],False
cifar10_9000.jpeg,[4],False
cifar10_9001.jpeg,[2],False
cifar10_9002.jpeg,[2],False
cifar10_9003.jpeg,[9],False
cifar10_9004.jpeg,[0],False
cifar10_9005.jpeg,[3],False
cifar10_9006.jpeg,[3],False
cifar10_9007.jpeg,[1],False
cifar10_9008.jpeg,[3],False
cifar10_9009.jpeg,[0],False
cifar10_9010.jpeg,[4],False
cifar10_9011.jpeg,[2],False
cifar10_9012.jpeg,[1],False
cifar10_9013.jpeg,[4],False
cifar10_9014.jpeg,[0],False
cifar10_9015.jpeg,[8],False
cifar10_9016.jpeg,[2],False
cifar10_9017.jpeg,[1],False
cifar10_9018.jpeg,[4],False
cifar10_9019.jpeg,[4],False
cifar10_9020.jpeg,[3],False
cifar10_9021.jpeg,[6],False
cifar10_9022.jpeg,[6],False
cifar10_9023.jpeg,[8],False
cifar10_9024.jpeg,[3],False
cifar10_9025.jpeg,[9],False
cifar10_9026.jpeg,[9],False
cifar10_9027.jpeg,[9],False
cifar10_9028.jpeg,[9],False
cifar10_9029.jpeg,[6],False
cifar10_9030.jpeg,[5],False
cifar10_9031.jpeg,[0],False
cifar10_9032.jpeg,[8],False
cifar10_9033.jpeg,[2],False
cifar10_9034.jpeg,[3],False
cifar10_9035.jpeg,[5],False
cifar10_9036.jpeg,[9],False
cifar10_9037.jpeg,[8],False
cifar10_9038.jpeg,[2],False
cifar10_9039.jpeg,[8],False
cifar10_9040.jpeg,[3],False
cifar10_9041.jpeg,[4],False
cifar10_9042.jpeg,[1],False
cifar10_9043.jpeg,[1],False
cifar10_9044.jpeg,[7],False
cifar10_9045.jpeg,[6],False
cifar10_9046.jpeg,[9],False
cifar10_9047.jpeg,[2],False
cifar10_9048.jpeg,[1],False
cifar10_9049.jpeg,[4],False
cifar10_9050.jpeg,[6],False
cifar10_9051.jpeg,[3],False
cifar10_9052.jpeg,[3],False
cifar10_9053.jpeg,[2],False
cifar10_9054.jpeg,[1],False
cifar10_9055.jpeg,[8],False
cifar10_9056.jpeg,[1],False
cifar10_9057.jpeg,[0],False
cifar10_9058.jpeg,[0],False
cifar10_9059.jpeg,[0],False
cifar10_9060.jpeg,[3],False
cifar10_9061.jpeg,[4],False
cifar10_9062.jpeg,[0],False
cifar10_9063.jpeg,[8],False
cifar10_9064.jpeg,[0],False
cifar10_9065.jpeg,[9],False
cifar10_9066.jpeg,[1],False
cifar10_9067.jpeg,[2],False
cifar10_9068.jpeg,[8],False
cifar10_9069.jpeg,[0],False
cifar10_9070.jpeg,[1],False
cifar10_9071.jpeg,[7],False
cifar10_9072.jpeg,[7],False
cifar10_9073.jpeg,[3],False
cifar10_9074.jpeg,[4],False
cifar10_9075.jpeg,[7],False
cifar10_9076.jpeg,[8],False
cifar10_9077.jpeg,[0],False
cifar10_9078.jpeg,[2],False
cifar10_9079.jpeg,[7],False
cifar10_9080.jpeg,[1],False
cifar10_9081.jpeg,[3],False
cifar10_9082.jpeg,[7],False
cifar10_9083.jpeg,[4],False
cifar10_9084.jpeg,[6],False
cifar10_9085.jpeg,[1],False
cifar10_9086.jpeg,[7],False
cifar10_9087.jpeg,[6],False
cifar10_9088.jpeg,[1],False
cifar10_9089.jpeg,[2],False
cifar10_9090.jpeg,[6],False
cifar10_9091.jpeg,[9],False
cifar10_9092.jpeg,[8],False
cifar10_9093.jpeg,[2],False
cifar10_9094.jpeg,[0],False
cifar10_9095.jpeg,[1],False
cifar10_9096.jpeg,[0],False
cifar10_9097.jpeg,[9],False
cifar10_9098.jpeg,[6],False
cifar10_9099.jpeg,[5],False
cifar10_9100.jpeg,[3],False
cifar10_9101.jpeg,[2],False
cifar10_9102.jpeg,[4],False
cifar10_9103.jpeg,[6],False
cifar10_9104.jpeg,[5],False
cifar10_9105.jpeg,[4],False
cifar10_9106.jpeg,[9],False
cifar10_9107.jpeg,[3],False
cifar10_9108.jpeg,[8],False
cifar10_9109.jpeg,[8],False
cifar10_9110.jpeg,[7],False
cifar10_9111.jpeg,[3],False
cifar10_9112.jpeg,[6],False
cifar10_9113.jpeg,[1],False
cifar10_9114.jpeg,[2],False
cifar10_9115.jpeg,[9],False
cifar10_9116.jpeg,[8],False
cifar10_9117.jpeg,[8],False
cifar10_9118.jpeg,[1],False
cifar10_9119.jpeg,[0],False
cifar10_9120.jpeg,[3],False
cifar10_9121.jpeg,[0],False
cifar10_9122.jpeg,[8],False
cifar10_9123.jpeg,[0],False
cifar10_9124.jpeg,[0],False
cifar10_9125.jpeg,[6],False
cifar10_9126.jpeg,[6],False
cifar10_9127.jpeg,[1],False
cifar10_9128.jpeg,[3],False
cifar10_9129.jpeg,[3],False
cifar10_9130.jpeg,[6],False
cifar10_9131.jpeg,[6],False
cifar10_9132.jpeg,[5],False
cifar10_9133.jpeg,[7],False
cifar10_9134.jpeg,[5],False
cifar10_9135.jpeg,[3],False
cifar10_9136.jpeg,[8],False
cifar10_9137.jpeg,[2],False
cifar10_9138.jpeg,[1],False
cifar10_9139.jpeg,[9],False
cifar10_9140.jpeg,[0],False
cifar10_9141.jpeg,[4],False
cifar10_9142.jpeg,[6],False
cifar10_9143.jpeg,[9],False
cifar10_9144.jpeg,[2],False
cifar10_9145.jpeg,[3],False
cifar10_9146.jpeg,[9],False
cifar10_9147.jpeg,[4],False
cifar10_9148.jpeg,[1],False
cifar10_9149.jpeg,[4],False
cifar10_9150.jpeg,[2],False
cifar10_9151.jpeg,[2],False
cifar10_9152.jpeg,[3],False
cifar10_9153.jpeg,[4],False
cifar10_9154.jpeg,[8],False
cifar10_9155.jpeg,[4],False
cifar10_9156.jpeg,[3],False
cifar10_9157.jpeg,[0],False
cifar10_9158.jpeg,[6],False
cifar10_9159.jpeg,[8],False
cifar10_9160.jpeg,[8],False
cifar10_9161.jpeg,[6],False
cifar10_9162.jpeg,[2],False
cifar10_9163.jpeg,[3],False
cifar10_9164.jpeg,[3],False
cifar10_9165.jpeg,[7],False
cifar10_9166.jpeg,[3],False
cifar10_9167.jpeg,[5],False
cifar10_9168.jpeg,[2],False
cifar10_9169.jpeg,[9],False
cifar10_9170.jpeg,[6],False
cifar10_9171.jpeg,[0],False
cifar10_9172.jpeg,[2],False
cifar10_9173.jpeg,[3],False
cifar10_9174.jpeg,[5],False
cifar10_9175.jpeg,[2],False
cifar10_9176.jpeg,[4],False
cifar10_9177.jpeg,[9],False
cifar10_9178.jpeg,[5],False
cifar10_9179.jpeg,[1],False
cifar10_9180.jpeg,[6],False
cifar10_9181.jpeg,[0],False
cifar10_9182.jpeg,[3],False
cifar10_9183.jpeg,[3],False
cifar10_9184.jpeg,[7],False
cifar10_9185.jpeg,[3],False
cifar10_9186.jpeg,[7],False
cifar10_9187.jpeg,[9],False
cifar10_9188.jpeg,[8],False
cifar10_9189.jpeg,[1],False
cifar10_9190.jpeg,[5],False
cifar10_9191.jpeg,[2],False
cifar10_9192.jpeg,[8],False
cifar10_9193.jpeg,[0],False
cifar10_9194.jpeg,[2],False
cifar10_9195.jpeg,[9],False
cifar10_9196.jpeg,[5],False
cifar10_9197.jpeg,[6],False
cifar10_9198.jpeg,[6],False
cifar10_9199.jpeg,[2],False
cifar10_9200.jpeg,[6],False
cifar10_9201.jpeg,[7],False
cifar10_9202.jpeg,[4],False
cifar10_9203.jpeg,[2],False
cifar10_9204.jpeg,[4],False
cifar10_9205.jpeg,[5],False
cifar10_9206.jpeg,[8],False
cifar10_9207.jpeg,[7],False
cifar10_9208.jpeg,[6],False
cifar10_9209.jpeg,[1],False
cifar10_9210.jpeg,[1],False
cifar10_9211.jpeg,[9],False
cifar10_9212.jpeg,[5],False
cifar10_9213.jpeg,[9],False
cifar10_9214.jpeg,[7],False
cifar10_9215.jpeg,[2],False
cifar10_9216.jpeg,[1],False
cifar10_9217.jpeg,[2],False
cifar10_9218.jpeg,[9],False
cifar10_9219.jpeg,[6],False
cifar10_9220.jpeg,[8],False
cifar10_9221.jpeg,[0],False
cifar10_9222.jpeg,[3],False
cifar10_9223.jpeg,[7],False
cifar10_9224.jpeg,[7],False
cifar10_9225.jpeg,[7],False
cifar10_9226.jpeg,[8],False
cifar10_9227.jpeg,[2],False
cifar10_9228.jpeg,[3],False
cifar10_9229.jpeg,[9],False
cifar10_9230.jpeg,[0],False
cifar10_9231.jpeg,[4],False
cifar10_9232.jpeg,[1],False
cifar10_9233.jpeg,[6],False
cifar10_9234.jpeg,[4],False
cifar10_9235.jpeg,[5],False
cifar10_9236.jpeg,[0],False
cifar10_9237.jpeg,[6],False
cifar10_9238.jpeg,[6],False
cifar10_9239.jpeg,[7],False
cifar10_9240.jpeg,[2],False
cifar10_9241.jpeg,[6],False
cifar10_9242.jpeg,[9],False
cifar10_9243.jpeg,[7],False
cifar10_9244.jpeg,[9],False
cifar10_9245.jpeg,[6],False
cifar10_9246.jpeg,[6],False
cifar10_9247.jpeg,[1],False
cifar10_9248.jpeg,[3],False
cifar10_9249.jpeg,[2],False
cifar10_9250.jpeg,[4],False
cifar10_9251.jpeg,[1],False
cifar10_9252.jpeg,[1],False
cifar10_9253.jpeg,[0],False
cifar10_9254.jpeg,[4],False
cifar10_9255.jpeg,[2],False
cifar10_9256.jpeg,[6],False
cifar10_9257.jpeg,[0],False
cifar10_9258.jpeg,[8],False
cifar10_9259.jpeg,[4],False
cifar10_9260.jpeg,[4],False
cifar10_9261.jpeg,[9],False
cifar10_9262.jpeg,[8],False
cifar10_9263.jpeg,[1],False
cifar10_9264.jpeg,[5],False
cifar10_9265.jpeg,[8],False
cifar10_9266.jpeg,[1],False
cifar10_9267.jpeg,[1],False
cifar10_9268.jpeg,[8],False
cifar10_9269.jpeg,[8],False
cifar10_9270.jpeg,[9],False
cifar10_9271.jpeg,[7],False
cifar10_9272.jpeg,[2],False
cifar10_9273.jpeg,[4],False
cifar10_9274.jpeg,[5],False
cifar10_9275.jpeg,[6],False
cifar10_9276.jpeg,[4],False
cifar10_9277.jpeg,[9],False
cifar10_9278.jpeg,[6],False
cifar10_9279.jpeg,[7],False
cifar10_9280.jpeg,[5],False
cifar10_9281.jpeg,[0],False
cifar10_9282.jpeg,[8],False
cifar10_9283.jpeg,[3],False
cifar10_9284.jpeg,[5],False
cifar10_9285.jpeg,[4],False
cifar10_9286.jpeg,[5],False
cifar10_9287.jpeg,[0],False
cifar10_9288.jpeg,[5],False
cifar10_9289.jpeg,[0],False
cifar10_9290.jpeg,[2],False
cifar10_9291.jpeg,[3],False
cifar10_9292.jpeg,[0],False
cifar10_9293.jpeg,[3],False
cifar10_9294.jpeg,[7],False
cifar10_9295.jpeg,[5],False
cifar10_9296.jpeg,[0],False
cifar10_9297.jpeg,[2],False
cifar10_9298.jpeg,[3],False
cifar10_9299.jpeg,[2],False
cifar10_9300.jpeg,[3],False
cifar10_9301.jpeg,[5],False
cifar10_9302.jpeg,[9],False
cifar10_9303.jpeg,[6],False
cifar10_9304.jpeg,[3],False
cifar10_9305.jpeg,[3],False
cifar10_9306.jpeg,[8],False
cifar10_9307.jpeg,[3],False
cifar10_9308.jpeg,[9],False
cifar10_9309.jpeg,[1],False
cifar10_9310.jpeg,[7],False
cifar10_9311.jpeg,[3],False
cifar10_9312.jpeg,[0],False
cifar10_9313.jpeg,[2],False
cifar10_9314.jpeg,[0],False
cifar10_9315.jpeg,[7],False
cifar10_9316.jpeg,[5],False
cifar10_9317.jpeg,[1],False
cifar10_9318.jpeg,[1],False
cifar10_9319.jpeg,[2],False
cifar10_9320.jpeg,[6],False
cifar10_9321.jpeg,[6],False
cifar10_9322.jpeg,[1],False
cifar10_9323.jpeg,[6],False
cifar10_9324.jpeg,[8],False
cifar10_9325.jpeg,[0],False
cifar10_9326.jpeg,[8],False
cifar10_9327.jpeg,[1],False
cifar10_9328.jpeg,[0],False
cifar10_9329.jpeg,[7],False
cifar10_9330.jpeg,[2],False
cifar10_9331.jpeg,[7],False
cifar10_9332.jpeg,[3],False
cifar10_9333.jpeg,[2],False
cifar10_9334.jpeg,[3],False
cifar10_9335.jpeg,[1],False
cifar10_9336.jpeg,[9],False
cifar10_9337.jpeg,[5],False
cifar10_9338.jpeg,[3],False
cifar10_9339.jpeg,[6],False
cifar10_9340.jpeg,[9],False
cifar10_9341.jpeg,[2],False
cifar10_9342.jpeg,[4],False
cifar10_9343.jpeg,[3],False
cifar10_9344.jpeg,[8],False
cifar10_9345.jpeg,[3],False
cifar10_9346.jpeg,[8],False
cifar10_9347.jpeg,[7],False
cifar10_9348.jpeg,[2],False
cifar10_9349.jpeg,[4],False
cifar10_9350.jpeg,[2],False
cifar10_9351.jpeg,[8],False
cifar10_9352.jpeg,[4],False
cifar10_9353.jpeg,[4],False
cifar10_9354.jpeg,[2],False
cifar10_9355.jpeg,[5],False
cifar10_9356.jpeg,[6],False
cifar10_9357.jpeg,[3],False
cifar10_9358.jpeg,[9],False
cifar10_9359.jpeg,[4],False
cifar10_9360.jpeg,[6],False
cifar10_9361.jpeg,[7],False
cifar10_9362.jpeg,[0],False
cifar10_9363.jpeg,[4],False
cifar10_9364.jpeg,[4],False
cifar10_9365.jpeg,[1],False
cifar10_9366.jpeg,[8],False
cifar10_9367.jpeg,[6],False
cifar10_9368.jpeg,[2],False
cifar10_9369.jpeg,[7],False
cifar10_9370.jpeg,[4],False
cifar10_9371.jpeg,[3],False
cifar10_9372.jpeg,[1],False
cifar10_9373.jpeg,[0],False
cifar10_9374.jpeg,[7],False
cifar10_9375.jpeg,[0],False
cifar10_9376.jpeg,[9],False
cifar10_9377.jpeg,[5],False
cifar10_9378.jpeg,[8],False
cifar10_9379.jpeg,[0],False
cifar10_9380.jpeg,[1],False
cifar10_9381.jpeg,[6],False
cifar10_9382.jpeg,[9],False
cifar10_9383.jpeg,[5],False
cifar10_9384.jpeg,[0],False
cifar10_9385.jpeg,[0],False
cifar10_9386.jpeg,[2],False
cifar10_9387.jpeg,[8],False
cifar10_9388.jpeg,[5],False
cifar10_9389.jpeg,[4],False
cifar10_9390.jpeg,[0],False
cifar10_9391.jpeg,[5],False
cifar10_9392.jpeg,[1],False
cifar10_9393.jpeg,[3],False
cifar10_9394.jpeg,[3],False
cifar10_9395.jpeg,[4],False
cifar10_9396.jpeg,[9],False
cifar10_9397.jpeg,[5],False
cifar10_9398.jpeg,[3],False
cifar10_9399.jpeg,[3],False
cifar10_9400.jpeg,[1],False
cifar10_9401.jpeg,[0],False
cifar10_9402.jpeg,[1],False
cifar10_9403.jpeg,[2],False
cifar10_9404.jpeg,[2],False
cifar10_9405.jpeg,[3],False
cifar10_9406.jpeg,[6],False
cifar10_9407.jpeg,[1],False
cifar10_9408.jpeg,[2],False
cifar10_9409.jpeg,[7],False
cifar10_9410.jpeg,[8],False
cifar10_9411.jpeg,[1],False
cifar10_9412.jpeg,[9],False
cifar10_9413.jpeg,[0],False
cifar10_9414.jpeg,[6],False
cifar10_9415.jpeg,[8],False
cifar10_9416.jpeg,[6],False
cifar10_9417.jpeg,[0],False
