Name,Real label,Train label,Test
15915,mnist_784_13323.jpeg,9,-1,False
15916,mnist_784_10298.jpeg,6,-1,False
15917,mnist_784_64467.jpeg,7,-1,False
15918,mnist_784_51026.jpeg,4,-1,False
15919,mnist_784_2051.jpeg,0,-1,False
15920,mnist_784_18612.jpeg,3,-1,False
15921,mnist_784_16395.jpeg,7,-1,False
15922,mnist_784_10998.jpeg,3,-1,False
15923,mnist_784_7649.jpeg,0,-1,False
15924,mnist_784_19497.jpeg,5,-1,False
15925,mnist_784_18861.jpeg,9,-1,False
15926,mnist_784_21597.jpeg,2,-1,False
15927,mnist_784_9954.jpeg,7,-1,False
15928,mnist_784_64732.jpeg,1,-1,False
15929,mnist_784_34002.jpeg,5,-1,False
15930,mnist_784_2209.jpeg,5,-1,False
15931,mnist_784_14001.jpeg,1,-1,False
15932,mnist_784_64197.jpeg,4,-1,False
15933,mnist_784_51758.jpeg,0,-1,False
15934,mnist_784_63881.jpeg,9,-1,False
15935,mnist_784_22724.jpeg,8,-1,False
15936,mnist_784_2761.jpeg,8,-1,False
15937,mnist_784_45624.jpeg,5,-1,False
15938,mnist_784_8404.jpeg,9,-1,False
15939,mnist_784_28056.jpeg,1,-1,False
15940,mnist_784_12764.jpeg,0,-1,False
15941,mnist_784_50353.jpeg,0,-1,False
15942,mnist_784_33158.jpeg,2,-1,False
15943,mnist_784_6137.jpeg,0,-1,False
15944,mnist_784_60950.jpeg,7,-1,False
15945,mnist_784_54848.jpeg,2,-1,False
15946,mnist_784_29771.jpeg,5,-1,False
15947,mnist_784_22131.jpeg,7,-1,False
15948,mnist_784_8441.jpeg,8,-1,False
15949,mnist_784_32539.jpeg,3,-1,False
15950,mnist_784_25437.jpeg,2,-1,False
15951,mnist_784_7102.jpeg,6,-1,False
15952,mnist_784_17815.jpeg,1,-1,False
15953,mnist_784_13171.jpeg,8,-1,False
15954,mnist_784_36941.jpeg,4,-1,False
15955,mnist_784_26874.jpeg,6,-1,False
15956,mnist_784_25347.jpeg,4,-1,False
15957,mnist_784_65136.jpeg,6,-1,False
15958,mnist_784_41259.jpeg,0,-1,False
15959,mnist_784_59140.jpeg,7,-1,False
15960,mnist_784_40658.jpeg,1,-1,False
15961,mnist_784_12987.jpeg,1,-1,False
15962,mnist_784_50136.jpeg,1,-1,False
15963,mnist_784_49197.jpeg,0,-1,False
15964,mnist_784_30672.jpeg,7,-1,False
15965,mnist_784_47035.jpeg,1,-1,False
15966,mnist_784_36617.jpeg,0,-1,False
15967,mnist_784_38494.jpeg,0,-1,False
15968,mnist_784_42576.jpeg,8,-1,False
15969,mnist_784_55537.jpeg,8,-1,False
15970,mnist_784_16485.jpeg,0,-1,False
15971,mnist_784_46240.jpeg,1,-1,False
15972,mnist_784_59457.jpeg,0,-1,False
15973,mnist_784_44889.jpeg,3,-1,False
15974,mnist_784_3809.jpeg,0,-1,False
15975,mnist_784_17937.jpeg,8,-1,False
15976,mnist_784_4742.jpeg,3,-1,False
15977,mnist_784_63296.jpeg,7,-1,False
15978,mnist_784_65920.jpeg,6,-1,False
15979,mnist_784_28932.jpeg,2,-1,False
15980,mnist_784_60712.jpeg,4,-1,False
15981,mnist_784_67327.jpeg,2,-1,False
15982,mnist_784_39922.jpeg,8,-1,False
15983,mnist_784_9550.jpeg,1,1,False
15984,mnist_784_41247.jpeg,1,-1,False
15985,mnist_784_34501.jpeg,7,-1,False
15986,mnist_784_5623.jpeg,4,-1,False
15987,mnist_784_21987.jpeg,9,-1,False
15988,mnist_784_15501.jpeg,8,-1,False
15989,mnist_784_11709.jpeg,4,-1,False
15990,mnist_784_18866.jpeg,4,-1,False
15991,mnist_784_15758.jpeg,1,-1,False
15992,mnist_784_47417.jpeg,7,-1,False
15993,mnist_784_17613.jpeg,4,-1,False
15994,mnist_784_50366.jpeg,5,-1,False
15995,mnist_784_60924.jpeg,2,-1,False
15996,mnist_784_10402.jpeg,3,-1,False
15997,mnist_784_52129.jpeg,3,-1,False
15998,mnist_784_57406.jpeg,9,-1,False
15999,mnist_784_49280.jpeg,0,-1,False
16000,mnist_784_12850.jpeg,7,-1,False
16001,mnist_784_4847.jpeg,5,-1,False
16002,mnist_784_19214.jpeg,8,-1,False
16003,mnist_784_38114.jpeg,6,-1,False
16004,mnist_784_69963.jpeg,7,-1,False
16005,mnist_784_44673.jpeg,5,-1,False
16006,mnist_784_67592.jpeg,9,-1,False
16007,mnist_784_41650.jpeg,7,-1,False
16008,mnist_784_56916.jpeg,6,-1,False
16009,mnist_784_47263.jpeg,0,-1,False
16010,mnist_784_32013.jpeg,3,-1,False
16011,mnist_784_19282.jpeg,1,-1,False
16012,mnist_784_61941.jpeg,7,-1,False
16013,mnist_784_59092.jpeg,3,-1,False
16014,mnist_784_5817.jpeg,9,-1,False
16015,mnist_784_63960.jpeg,5,-1,False
16016,mnist_784_9557.jpeg,8,-1,False
16017,mnist_784_56001.jpeg,8,-1,False
16018,mnist_784_44699.jpeg,8,-1,False
16019,mnist_784_44015.jpeg,7,-1,False
16020,mnist_784_21740.jpeg,1,-1,False
16021,mnist_784_63413.jpeg,0,-1,False
16022,mnist_784_8206.jpeg,6,-1,False
16023,mnist_784_46073.jpeg,5,-1,False
16024,mnist_784_50414.jpeg,9,-1,False
16025,mnist_784_68326.jpeg,6,-1,False
16026,mnist_784_6175.jpeg,3,-1,False
16027,mnist_784_58840.jpeg,4,-1,False
16028,mnist_784_53016.jpeg,1,-1,False
16029,mnist_784_27224.jpeg,5,-1,False
16030,mnist_784_43552.jpeg,3,-1,False
16031,mnist_784_18846.jpeg,4,-1,False
16032,mnist_784_17280.jpeg,3,-1,False
16033,mnist_784_48265.jpeg,9,-1,False
16034,mnist_784_23910.jpeg,1,-1,False
16035,mnist_784_44461.jpeg,5,-1,False
16036,mnist_784_31631.jpeg,3,-1,False
16037,mnist_784_38759.jpeg,5,-1,False
16038,mnist_784_28488.jpeg,1,-1,False
16039,mnist_784_33661.jpeg,0,-1,False
16040,mnist_784_65530.jpeg,8,-1,False
16041,mnist_784_27687.jpeg,8,-1,False
16042,mnist_784_17086.jpeg,7,-1,False
16043,mnist_784_46358.jpeg,5,-1,False
16044,mnist_784_7305.jpeg,0,-1,False
16045,mnist_784_32314.jpeg,3,-1,False
16046,mnist_784_68619.jpeg,0,-1,False
16047,mnist_784_52818.jpeg,3,-1,False
16048,mnist_784_4680.jpeg,7,-1,False
16049,mnist_784_60251.jpeg,1,-1,False
16050,mnist_784_35985.jpeg,1,-1,False
16051,mnist_784_35002.jpeg,9,-1,False
16052,mnist_784_28137.jpeg,3,-1,False
16053,mnist_784_52574.jpeg,2,-1,False
16054,mnist_784_64667.jpeg,8,-1,False
16055,mnist_784_18420.jpeg,4,-1,False
16056,mnist_784_16043.jpeg,0,-1,False
16057,mnist_784_53611.jpeg,1,-1,False
16058,mnist_784_40219.jpeg,1,-1,False
16059,mnist_784_19610.jpeg,5,-1,False
16060,mnist_784_23945.jpeg,9,-1,False
16061,mnist_784_25983.jpeg,1,-1,False
16062,mnist_784_24142.jpeg,3,-1,False
16063,mnist_784_12300.jpeg,3,-1,False
16064,mnist_784_27629.jpeg,1,-1,False
16065,mnist_784_8510.jpeg,9,-1,False
16066,mnist_784_15757.jpeg,8,-1,False
16067,mnist_784_1585.jpeg,9,-1,False
16068,mnist_784_23639.jpeg,8,-1,False
16069,mnist_784_25907.jpeg,2,-1,False
16070,mnist_784_41493.jpeg,7,-1,False
16071,mnist_784_68841.jpeg,9,-1,False
16072,mnist_784_41196.jpeg,9,-1,False
16073,mnist_784_20384.jpeg,1,-1,False
16074,mnist_784_65397.jpeg,5,-1,False
16075,mnist_784_13288.jpeg,3,-1,False
16076,mnist_784_36121.jpeg,8,-1,False
16077,mnist_784_52092.jpeg,7,-1,False
16078,mnist_784_44434.jpeg,7,-1,False
16079,mnist_784_45639.jpeg,8,-1,False
16080,mnist_784_37568.jpeg,2,-1,False
16081,mnist_784_2186.jpeg,5,-1,False
16082,mnist_784_43476.jpeg,3,-1,False
16083,mnist_784_43194.jpeg,8,-1,False
16084,mnist_784_65743.jpeg,6,-1,False
16085,mnist_784_47157.jpeg,3,-1,False
16086,mnist_784_32489.jpeg,0,-1,False
16087,mnist_784_921.jpeg,5,-1,False
16088,mnist_784_13723.jpeg,8,-1,False
16089,mnist_784_43015.jpeg,4,-1,False
16090,mnist_784_45453.jpeg,2,-1,False
16091,mnist_784_19247.jpeg,3,-1,False
16092,mnist_784_29804.jpeg,5,-1,False
16093,mnist_784_33871.jpeg,6,-1,False
16094,mnist_784_66399.jpeg,6,-1,False
16095,mnist_784_34744.jpeg,4,-1,False
16096,mnist_784_15130.jpeg,0,-1,False
16097,mnist_784_50601.jpeg,5,-1,False
16098,mnist_784_22675.jpeg,3,-1,False
16099,mnist_784_47477.jpeg,4,-1,False
16100,mnist_784_29818.jpeg,4,-1,False
16101,mnist_784_34415.jpeg,7,-1,False
16102,mnist_784_426.jpeg,7,-1,False
16103,mnist_784_18593.jpeg,6,-1,False
16104,mnist_784_42215.jpeg,3,-1,False
16105,mnist_784_60247.jpeg,4,-1,False
16106,mnist_784_47492.jpeg,6,-1,False
16107,mnist_784_67161.jpeg,0,-1,False
16108,mnist_784_13134.jpeg,3,-1,False
16109,mnist_784_66383.jpeg,0,-1,False
16110,mnist_784_32761.jpeg,4,-1,False
16111,mnist_784_29024.jpeg,4,-1,False
16112,mnist_784_39001.jpeg,8,-1,False
16113,mnist_784_24714.jpeg,1,-1,False
16114,mnist_784_11767.jpeg,4,-1,False
16115,mnist_784_41323.jpeg,6,-1,False
16116,mnist_784_2194.jpeg,8,-1,False
16117,mnist_784_8742.jpeg,2,-1,False
16118,mnist_784_30235.jpeg,8,-1,False
16119,mnist_784_62157.jpeg,2,-1,False
16120,mnist_784_68224.jpeg,5,-1,False
16121,mnist_784_15925.jpeg,2,-1,False
16122,mnist_784_22102.jpeg,5,-1,False
16123,mnist_784_26904.jpeg,4,-1,False
16124,mnist_784_33713.jpeg,5,-1,False
16125,mnist_784_50796.jpeg,7,-1,False
16126,mnist_784_66682.jpeg,9,-1,False
16127,mnist_784_68892.jpeg,1,-1,False
16128,mnist_784_13084.jpeg,6,-1,False
16129,mnist_784_12653.jpeg,0,-1,False
16130,mnist_784_4207.jpeg,7,-1,False
16131,mnist_784_43802.jpeg,7,-1,False
16132,mnist_784_58399.jpeg,3,-1,False
16133,mnist_784_69097.jpeg,2,-1,False
16134,mnist_784_43880.jpeg,8,-1,False
16135,mnist_784_4028.jpeg,2,-1,False
16136,mnist_784_30940.jpeg,1,-1,False
16137,mnist_784_8339.jpeg,5,-1,False
16138,mnist_784_35858.jpeg,5,-1,False
16139,mnist_784_60905.jpeg,2,2,False
16140,mnist_784_62299.jpeg,2,-1,False
16141,mnist_784_26687.jpeg,1,-1,False
16142,mnist_784_23587.jpeg,4,-1,False
16143,mnist_784_45113.jpeg,6,-1,False
16144,mnist_784_42621.jpeg,7,-1,False
16145,mnist_784_109.jpeg,2,-1,False
16146,mnist_784_58229.jpeg,0,-1,False
16147,mnist_784_30985.jpeg,8,-1,False
16148,mnist_784_62994.jpeg,6,-1,False
16149,mnist_784_57347.jpeg,6,-1,False
16150,mnist_784_7318.jpeg,0,-1,False
16151,mnist_784_53440.jpeg,8,-1,False
16152,mnist_784_28177.jpeg,6,-1,False
16153,mnist_784_11079.jpeg,1,-1,False
16154,mnist_784_48751.jpeg,1,-1,False
16155,mnist_784_60109.jpeg,4,4,False
16156,mnist_784_28230.jpeg,0,-1,False
16157,mnist_784_10383.jpeg,6,-1,False
16158,mnist_784_24229.jpeg,2,-1,False
16159,mnist_784_26665.jpeg,0,-1,False
16160,mnist_784_62584.jpeg,8,-1,False
16161,mnist_784_61883.jpeg,7,-1,False
16162,mnist_784_7207.jpeg,2,-1,False
16163,mnist_784_49365.jpeg,7,-1,False
16164,mnist_784_2701.jpeg,7,-1,False
16165,mnist_784_33288.jpeg,5,-1,False
16166,mnist_784_12782.jpeg,8,-1,False
16167,mnist_784_39870.jpeg,6,-1,False
16168,mnist_784_65809.jpeg,1,-1,False
16169,mnist_784_11201.jpeg,3,-1,False
16170,mnist_784_52545.jpeg,3,-1,False
16171,mnist_784_20235.jpeg,9,-1,False
16172,mnist_784_24760.jpeg,8,-1,False
16173,mnist_784_48232.jpeg,1,-1,False
16174,mnist_784_56717.jpeg,1,-1,False
16175,mnist_784_13335.jpeg,0,-1,False
16176,mnist_784_5795.jpeg,7,-1,False
16177,mnist_784_59462.jpeg,7,-1,False
16178,mnist_784_1126.jpeg,7,-1,False
16179,mnist_784_29605.jpeg,7,-1,False
16180,mnist_784_51839.jpeg,7,-1,False
16181,mnist_784_69585.jpeg,0,-1,False
16182,mnist_784_3409.jpeg,0,-1,False
16183,mnist_784_27572.jpeg,1,-1,False
16184,mnist_784_5013.jpeg,2,-1,False
16185,mnist_784_33114.jpeg,3,-1,False
16186,mnist_784_38201.jpeg,4,-1,False
16187,mnist_784_4643.jpeg,7,-1,False
16188,mnist_784_39942.jpeg,9,-1,False
16189,mnist_784_41721.jpeg,2,-1,False
16190,mnist_784_5072.jpeg,0,-1,False
16191,mnist_784_12631.jpeg,5,-1,False
16192,mnist_784_46284.jpeg,9,-1,False
16193,mnist_784_8798.jpeg,7,-1,False
16194,mnist_784_12074.jpeg,9,-1,False
16195,mnist_784_46925.jpeg,4,-1,False
16196,mnist_784_64313.jpeg,4,-1,False
16197,mnist_784_5054.jpeg,1,-1,False
16198,mnist_784_58338.jpeg,9,-1,False
16199,mnist_784_44929.jpeg,8,-1,False
16200,mnist_784_55341.jpeg,3,-1,False
16201,mnist_784_50855.jpeg,1,-1,False
16202,mnist_784_53140.jpeg,1,-1,False
16203,mnist_784_49051.jpeg,8,-1,False
16204,mnist_784_19396.jpeg,5,-1,False
16205,mnist_784_29566.jpeg,4,-1,False
16206,mnist_784_40230.jpeg,6,-1,False
16207,mnist_784_44644.jpeg,6,-1,False
16208,mnist_784_29407.jpeg,1,-1,False
16209,mnist_784_13317.jpeg,3,-1,False
16210,mnist_784_27100.jpeg,5,-1,False
16211,mnist_784_3382.jpeg,9,-1,False
16212,mnist_784_17103.jpeg,3,-1,False
16213,mnist_784_10666.jpeg,3,-1,False
16214,mnist_784_37887.jpeg,9,-1,False
16215,mnist_784_65747.jpeg,3,-1,False
16216,mnist_784_41839.jpeg,1,-1,False
16217,mnist_784_46650.jpeg,8,-1,False
16218,mnist_784_67380.jpeg,9,-1,False
16219,mnist_784_27844.jpeg,2,-1,False
16220,mnist_784_69286.jpeg,8,-1,False
16221,mnist_784_14920.jpeg,7,-1,False
16222,mnist_784_51272.jpeg,8,-1,False
16223,mnist_784_26635.jpeg,2,-1,False
16224,mnist_784_27005.jpeg,7,-1,False
16225,mnist_784_29610.jpeg,3,-1,False
16226,mnist_784_55438.jpeg,8,-1,False
16227,mnist_784_6559.jpeg,3,-1,False
16228,mnist_784_38975.jpeg,1,-1,False
16229,mnist_784_2819.jpeg,4,-1,False
16230,mnist_784_23355.jpeg,2,-1,False
16231,mnist_784_38150.jpeg,4,-1,False
16232,mnist_784_23021.jpeg,7,-1,False
16233,mnist_784_37810.jpeg,8,-1,False
16234,mnist_784_39304.jpeg,4,-1,False
16235,mnist_784_49363.jpeg,2,-1,False
16236,mnist_784_23293.jpeg,0,-1,False
16237,mnist_784_32652.jpeg,3,-1,False
16238,mnist_784_69470.jpeg,2,-1,False
16239,mnist_784_66649.jpeg,8,-1,False
16240,mnist_784_46527.jpeg,8,-1,False
16241,mnist_784_55754.jpeg,6,-1,False
16242,mnist_784_12706.jpeg,1,-1,False
16243,mnist_784_44141.jpeg,7,-1,False
16244,mnist_784_20759.jpeg,7,-1,False
16245,mnist_784_66882.jpeg,3,-1,False
16246,mnist_784_52179.jpeg,0,-1,False
16247,mnist_784_42646.jpeg,7,-1,False
16248,mnist_784_51077.jpeg,4,-1,False
16249,mnist_784_41378.jpeg,3,-1,False
16250,mnist_784_44380.jpeg,3,-1,False
16251,mnist_784_41947.jpeg,8,-1,False
16252,mnist_784_4956.jpeg,3,-1,False
16253,mnist_784_9184.jpeg,3,-1,False
16254,mnist_784_32010.jpeg,2,-1,False
16255,mnist_784_54144.jpeg,9,-1,False
16256,mnist_784_25969.jpeg,9,-1,False
16257,mnist_784_24177.jpeg,2,-1,False
16258,mnist_784_66716.jpeg,5,-1,False
16259,mnist_784_22107.jpeg,6,-1,False
16260,mnist_784_68088.jpeg,1,-1,False
16261,mnist_784_7713.jpeg,9,-1,False
16262,mnist_784_32198.jpeg,5,-1,False
16263,mnist_784_45934.jpeg,6,-1,False
16264,mnist_784_38581.jpeg,8,-1,False
16265,mnist_784_66803.jpeg,5,-1,False
16266,mnist_784_59157.jpeg,2,-1,False
16267,mnist_784_22508.jpeg,5,-1,False
16268,mnist_784_40068.jpeg,3,-1,False
16269,mnist_784_30133.jpeg,2,-1,False
16270,mnist_784_28504.jpeg,5,-1,False
16271,mnist_784_25955.jpeg,3,-1,False
16272,mnist_784_31544.jpeg,3,-1,False
16273,mnist_784_27874.jpeg,2,-1,False
16274,mnist_784_41433.jpeg,9,-1,False
16275,mnist_784_39615.jpeg,0,-1,False
16276,mnist_784_35701.jpeg,2,-1,False
16277,mnist_784_32370.jpeg,6,-1,False
16278,mnist_784_46728.jpeg,4,-1,False
16279,mnist_784_59421.jpeg,0,-1,False
16280,mnist_784_24976.jpeg,4,-1,False
16281,mnist_784_29005.jpeg,2,-1,False
16282,mnist_784_53274.jpeg,7,-1,False
16283,mnist_784_12422.jpeg,2,-1,False
16284,mnist_784_31185.jpeg,2,-1,False
16285,mnist_784_68891.jpeg,7,-1,False
16286,mnist_784_32982.jpeg,8,-1,False
16287,mnist_784_53707.jpeg,1,-1,False
16288,mnist_784_53762.jpeg,2,-1,False
16289,mnist_784_12732.jpeg,0,-1,False
16290,mnist_784_41188.jpeg,6,-1,False
16291,mnist_784_62189.jpeg,9,-1,False
16292,mnist_784_45439.jpeg,2,-1,False
16293,mnist_784_12640.jpeg,6,-1,False
16294,mnist_784_7254.jpeg,0,-1,False
16295,mnist_784_10881.jpeg,8,-1,False
16296,mnist_784_62975.jpeg,8,-1,False
16297,mnist_784_48887.jpeg,2,-1,False
16298,mnist_784_23965.jpeg,7,-1,False
16299,mnist_784_50160.jpeg,6,-1,False
16300,mnist_784_58232.jpeg,8,-1,False
16301,mnist_784_21118.jpeg,8,-1,False
16302,mnist_784_64366.jpeg,3,-1,False
16303,mnist_784_20636.jpeg,9,-1,False
16304,mnist_784_39499.jpeg,8,-1,False
16305,mnist_784_63294.jpeg,7,-1,False
16306,mnist_784_67623.jpeg,8,-1,False
16307,mnist_784_38603.jpeg,4,-1,False
16308,mnist_784_34051.jpeg,0,-1,False
16309,mnist_784_28383.jpeg,9,-1,False
16310,mnist_784_39924.jpeg,9,-1,False
16311,mnist_784_46978.jpeg,2,-1,False
16312,mnist_784_17276.jpeg,4,-1,False
16313,mnist_784_13650.jpeg,4,-1,False
16314,mnist_784_724.jpeg,7,-1,False
16315,mnist_784_42461.jpeg,7,-1,False
16316,mnist_784_10823.jpeg,1,-1,False
16317,mnist_784_29753.jpeg,8,-1,False
16318,mnist_784_49676.jpeg,4,-1,False
16319,mnist_784_48973.jpeg,8,-1,False
16320,mnist_784_35626.jpeg,4,-1,False
16321,mnist_784_24058.jpeg,6,-1,False
16322,mnist_784_69980.jpeg,2,-1,False
16323,mnist_784_16240.jpeg,7,-1,False
16324,mnist_784_20013.jpeg,6,-1,False
16325,mnist_784_45231.jpeg,4,-1,False
16326,mnist_784_38023.jpeg,5,-1,False
16327,mnist_784_66437.jpeg,0,-1,False
16328,mnist_784_56229.jpeg,5,-1,False
16329,mnist_784_54484.jpeg,2,-1,False
16330,mnist_784_3571.jpeg,3,-1,False
16331,mnist_784_54907.jpeg,6,6,False
16332,mnist_784_32358.jpeg,1,-1,False
16333,mnist_784_3527.jpeg,5,-1,False
16334,mnist_784_2915.jpeg,3,-1,False
16335,mnist_784_26866.jpeg,3,-1,False
16336,mnist_784_58432.jpeg,4,-1,False
16337,mnist_784_41555.jpeg,1,-1,False
16338,mnist_784_21453.jpeg,2,-1,False
16339,mnist_784_1360.jpeg,9,-1,False
16340,mnist_784_38181.jpeg,6,-1,False
16341,mnist_784_46592.jpeg,3,-1,False
16342,mnist_784_38947.jpeg,9,-1,False
16343,mnist_784_55967.jpeg,0,-1,False
16344,mnist_784_51926.jpeg,4,-1,False
16345,mnist_784_1027.jpeg,9,-1,False
16346,mnist_784_48073.jpeg,7,-1,False
16347,mnist_784_39211.jpeg,5,-1,False
16348,mnist_784_58619.jpeg,2,-1,False
16349,mnist_784_48937.jpeg,4,-1,False
16350,mnist_784_11040.jpeg,4,-1,False
16351,mnist_784_33132.jpeg,3,-1,False
16352,mnist_784_26264.jpeg,4,-1,False
16353,mnist_784_54577.jpeg,5,-1,False
16354,mnist_784_34047.jpeg,7,-1,False
16355,mnist_784_32298.jpeg,0,-1,False
16356,mnist_784_62389.jpeg,8,-1,False
16357,mnist_784_32096.jpeg,1,-1,False
16358,mnist_784_34676.jpeg,7,-1,False
16359,mnist_784_68653.jpeg,5,-1,False
16360,mnist_784_28442.jpeg,4,-1,False
16361,mnist_784_2622.jpeg,5,-1,False
16362,mnist_784_17765.jpeg,8,-1,False
16363,mnist_784_45731.jpeg,5,5,False
16364,mnist_784_29426.jpeg,9,-1,False
16365,mnist_784_37433.jpeg,1,-1,False
16366,mnist_784_48764.jpeg,4,-1,False
16367,mnist_784_6590.jpeg,7,-1,False
16368,mnist_784_28498.jpeg,8,-1,False
16369,mnist_784_8973.jpeg,4,-1,False
16370,mnist_784_56672.jpeg,8,-1,False
16371,mnist_784_38891.jpeg,4,-1,False
16372,mnist_784_32675.jpeg,1,-1,False
16373,mnist_784_53945.jpeg,4,-1,False
16374,mnist_784_7402.jpeg,1,-1,False
16375,mnist_784_29603.jpeg,1,-1,False
16376,mnist_784_34659.jpeg,3,-1,False
16377,mnist_784_63994.jpeg,5,-1,False
16378,mnist_784_27881.jpeg,7,-1,False
16379,mnist_784_21174.jpeg,2,-1,False
16380,mnist_784_23745.jpeg,9,-1,False
16381,mnist_784_35383.jpeg,8,-1,False
16382,mnist_784_47631.jpeg,6,-1,False
16383,mnist_784_2550.jpeg,2,-1,False
16384,mnist_784_29239.jpeg,1,1,False
16385,mnist_784_33425.jpeg,1,-1,False
16386,mnist_784_4058.jpeg,8,-1,False
16387,mnist_784_1756.jpeg,3,-1,False
16388,mnist_784_5247.jpeg,2,-1,False
16389,mnist_784_23814.jpeg,2,-1,False
16390,mnist_784_26639.jpeg,0,-1,False
16391,mnist_784_58994.jpeg,4,-1,False
16392,mnist_784_58901.jpeg,7,-1,False
16393,mnist_784_21094.jpeg,1,-1,False
16394,mnist_784_51562.jpeg,5,-1,False
16395,mnist_784_28218.jpeg,2,-1,False
16396,mnist_784_12751.jpeg,7,-1,False
16397,mnist_784_5336.jpeg,1,-1,False
16398,mnist_784_37945.jpeg,4,-1,False
16399,mnist_784_28004.jpeg,7,-1,False
16400,mnist_784_47834.jpeg,3,-1,False
16401,mnist_784_20426.jpeg,3,-1,False
16402,mnist_784_32269.jpeg,2,-1,False
16403,mnist_784_59099.jpeg,0,-1,False
16404,mnist_784_31100.jpeg,7,-1,False
16405,mnist_784_42924.jpeg,9,-1,False
16406,mnist_784_27316.jpeg,3,-1,False
16407,mnist_784_8558.jpeg,9,-1,False
16408,mnist_784_21044.jpeg,2,-1,False
16409,mnist_784_30459.jpeg,2,-1,False
16410,mnist_784_18058.jpeg,6,-1,False
16411,mnist_784_62841.jpeg,7,-1,False
16412,mnist_784_66573.jpeg,5,-1,False
16413,mnist_784_49967.jpeg,4,-1,False
16414,mnist_784_37554.jpeg,0,-1,False
16415,mnist_784_56443.jpeg,9,-1,False
16416,mnist_784_11538.jpeg,9,-1,False
16417,mnist_784_13762.jpeg,2,-1,False
16418,mnist_784_26809.jpeg,3,-1,False
16419,mnist_784_53192.jpeg,4,-1,False
16420,mnist_784_50468.jpeg,7,-1,False
16421,mnist_784_25510.jpeg,2,-1,False
16422,mnist_784_25782.jpeg,7,-1,False
16423,mnist_784_14145.jpeg,7,-1,False
16424,mnist_784_29740.jpeg,1,-1,False
16425,mnist_784_23839.jpeg,6,-1,False
16426,mnist_784_32362.jpeg,5,-1,False
16427,mnist_784_34816.jpeg,6,-1,False
16428,mnist_784_55362.jpeg,6,-1,False
16429,mnist_784_52064.jpeg,0,-1,False
16430,mnist_784_14496.jpeg,4,-1,False
16431,mnist_784_37436.jpeg,8,-1,False
16432,mnist_784_61360.jpeg,1,-1,False
16433,mnist_784_39483.jpeg,0,-1,False
16434,mnist_784_66194.jpeg,3,-1,False
16435,mnist_784_54266.jpeg,9,-1,False
16436,mnist_784_29824.jpeg,9,-1,False
16437,mnist_784_36923.jpeg,4,-1,False
16438,mnist_784_18197.jpeg,5,-1,False
16439,mnist_784_55717.jpeg,3,-1,False
16440,mnist_784_45076.jpeg,1,-1,False
16441,mnist_784_43244.jpeg,5,-1,False
16442,mnist_784_40133.jpeg,5,-1,False
16443,mnist_784_4369.jpeg,3,-1,False
16444,mnist_784_58283.jpeg,8,-1,False
16445,mnist_784_23934.jpeg,2,-1,False
16446,mnist_784_50066.jpeg,7,-1,False
16447,mnist_784_67134.jpeg,5,-1,False
16448,mnist_784_54661.jpeg,6,-1,False
16449,mnist_784_40801.jpeg,0,-1,False
16450,mnist_784_27953.jpeg,9,-1,False
16451,mnist_784_58290.jpeg,5,-1,False
16452,mnist_784_9149.jpeg,4,-1,False
16453,mnist_784_57493.jpeg,8,-1,False
16454,mnist_784_25266.jpeg,3,-1,False
16455,mnist_784_67672.jpeg,5,-1,False
16456,mnist_784_19910.jpeg,9,-1,False
16457,mnist_784_62644.jpeg,5,-1,False
16458,mnist_784_60706.jpeg,9,-1,False
16459,mnist_784_25706.jpeg,9,-1,False
16460,mnist_784_48059.jpeg,0,-1,False
16461,mnist_784_68908.jpeg,2,-1,False
16462,mnist_784_14362.jpeg,8,-1,False
16463,mnist_784_3742.jpeg,9,-1,False
16464,mnist_784_23530.jpeg,1,-1,False
16465,mnist_784_67279.jpeg,0,-1,False
16466,mnist_784_5253.jpeg,7,-1,False
16467,mnist_784_33870.jpeg,7,-1,False
16468,mnist_784_42282.jpeg,7,-1,False
16469,mnist_784_7125.jpeg,7,-1,False
16470,mnist_784_50811.jpeg,6,-1,False
16471,mnist_784_3271.jpeg,5,-1,False
16472,mnist_784_33916.jpeg,6,-1,False
16473,mnist_784_44445.jpeg,0,-1,False
16474,mnist_784_37481.jpeg,2,-1,False
16475,mnist_784_42638.jpeg,4,-1,False
16476,mnist_784_11185.jpeg,7,7,False
16477,mnist_784_16855.jpeg,1,-1,False
16478,mnist_784_23898.jpeg,6,-1,False
16479,mnist_784_54183.jpeg,6,-1,False
16480,mnist_784_47442.jpeg,1,-1,False
16481,mnist_784_43323.jpeg,1,-1,False
16482,mnist_784_36298.jpeg,3,-1,False
16483,mnist_784_17591.jpeg,9,-1,False
16484,mnist_784_59733.jpeg,7,-1,False
16485,mnist_784_4988.jpeg,3,-1,False
16486,mnist_784_44194.jpeg,7,-1,False
16487,mnist_784_53978.jpeg,5,-1,False
16488,mnist_784_39301.jpeg,3,-1,False
16489,mnist_784_20306.jpeg,5,-1,False
16490,mnist_784_43041.jpeg,4,-1,False
16491,mnist_784_17716.jpeg,5,-1,False
16492,mnist_784_3218.jpeg,4,-1,False
16493,mnist_784_31104.jpeg,6,-1,False
16494,mnist_784_30209.jpeg,1,-1,False
16495,mnist_784_19242.jpeg,8,-1,False
16496,mnist_784_47747.jpeg,8,-1,False
16497,mnist_784_47108.jpeg,1,-1,False
